,user_id,email,registration_date,transaction_count,total_amount,card_payments_count,paypal_payments_count,usd_payments_count,eur_payments_count
853,158,mhayes@example.com,2024-01-10 14:08:18.453420,1,183.02134267466738,0,0,1,0
854,248, schmittcaroline@garcia-romero.com ,2023-05-23 01:38:45.561089,6,587.6653284803881,3,0,1,3
855,499,@juarez-garcia.com,2024-01-25 16:22:21.389011,7,509.14467102786176,0,3,6,1
856,902,thomasburke,2024-05-19 17:19:31.928321,6,635.4528801901265,3,2,3,2
857,135, tonykelly@peterson-beard.com ,2024-07-23 00:32:27.466643,4,453.21938176121,0,1,2,1
858,522,tammy61@example.org,2023-01-15 03:31:26.806208,1,71.35887382097796,0,0,1,0
859,506,wardsheryl@example.net,2024-01-01 15:49:03.049639,2,155.19531819582645,1,0,2,0
860,909,kimberly56,2024-09-24 21:44:43.746444,8,751.1056554628915,1,0,5,2
861,337,yhill@example.org,2023-05-28 01:36:15.836517,5,565.6941916038329,0,1,2,3
862,566,martinezmia@example.com,2024-02-27 23:38:30.821622,5,446.3949017751203,3,2,1,3
863,466,iwhite@example.net,2024-05-26 00:45:02.372353,1,81.48872040668228,0,0,0,1
864,42,wrightjames@example.com,2024-02-18 12:24:09.669509,3,415.61868662275003,0,1,2,1
865,201,tyleraguilar@example.org,2024-09-20 19:43:02.999371,8,943.9305232703399,2,3,4,2
866,892,lanedavid@example.org,2023-10-11 07:57:03.787211,3,244.22665252081606,2,1,1,1
867,778,PPOWELL@stevens.info,2023-01-18 08:50:50.756037,4,344.02365629905177,0,1,2,1
868,803,johnsondustin,2023-10-01 23:00:29.413598,4,219.98172851528008,2,2,3,1
869,79,sheila14@example.org,2024-12-31 03:19:08.697413,3,397.3776093113044,0,1,2,1
870,765,daviskatherine@.smith.com,2023-10-12 14:52:51.788993,3,410.10887935576557,0,2,1,2
871,131,christina87@example.com,2024-06-23 17:18:50.933725,3,185.0288276314799,1,0,2,0
872,276, kmaldonado@reid.com ,2023-10-13 02:08:15.483359,7,704.3423930146864,0,2,3,2
873,962,amy28,2024-07-27 13:18:51.634277,7,675.4612512125639,1,2,3,4
874,149,kingmichelle@example.org,2024-02-05 07:15:16.860895,3,186.3182648996693,0,1,2,1
875,820,@moore.com,2024-07-01 16:21:02.578773,5,520.3704604983062,0,3,1,4
876,365,jimenezcourtney@example.com,2024-01-22 05:14:08.840775,1,149.6464884647764,1,0,1,0
877,999,qphillips@example.net,2024-07-30 08:28:44.816151,4,469.23317632907754,1,1,2,2
878,529,bradley10@example.com,2023-01-11 08:57:22.260035,6,853.5274827377609,2,3,2,2
879,294,coxhenry@example.org,2024-01-24 12:34:19.716442,7,716.1639803116057,2,3,4,3
880,905,jennifer90@example.org,2024-04-16 12:28:48.322381,5,422.8725914302162,1,0,2,2
881,357, guerraapril@.COM,2023-10-11 18:00:11.449250,4,358.38463115971916,1,2,2,1
882,573,mcneilrobert@example.org,2023-01-29 23:57:23.515185,8,728.9675154212848,1,5,0,6
883,722,rioswhitney@example.com,2023-10-10 16:21:06.632212,5,360.99027961956153,2,1,2,3
884,118, cookemichael@jones.com ,2023-03-15 00:42:08.298901,7,485.690690241516,1,3,7,0
885,571,rubendavis@example.org,2024-06-05 01:51:14.559304,8,915.1178092168702,2,2,3,2
886,124,tsanders,2023-05-13 04:42:33.515391,6,358.25610788543776,1,1,2,2
887,281, gilbertwilliam@carpenter-best.com ,2023-07-01 11:21:22.136371,4,388.291329009889,0,2,2,2
888,30,wcabrera@example.net,2024-06-02 04:33:59.863863,5,613.1595919736284,3,1,3,2
889,942, kristen44@garrison.com ,2024-09-23 12:10:30.984441,5,619.642942010074,0,2,3,1
890,99,stephanie79@example.net,2023-08-15 09:12:31.773896,3,355.30145379393764,0,1,1,1
891,985, thomasmaldonado@mayer-moore.com ,2024-10-22 18:41:26.806392,3,246.80500034665437,0,1,1,2
892,313,BENJAMINLOWERY@horton-taylor.info,2024-11-18 23:50:50.618645,9,1027.9734521745681,1,2,6,3
893,302,mmckee@example.com,2024-02-18 00:29:18.298200,5,365.477413625318,1,2,1,4
894,184,jessica99@example.net,2024-05-11 14:13:17.405718,6,459.7671830958417,1,2,4,1
895,652, riverachristina@peterson.com ,2024-08-26 00:27:58.455566,3,232.08388150333576,0,1,0,1
896,815,sydneymoss@BENNETT.COM,2023-12-12 12:30:22.875809,3,327.42063441825223,0,0,1,1
897,901,paulfields@example.org,2024-12-09 10:37:41.676525,5,416.4148404399916,0,3,2,2
898,915,prattsue@example.net,2024-07-24 15:58:41.956299,7,745.7964324563693,1,2,3,1
899,66,joycearnold@example.com,2023-09-25 09:06:27.868951,3,325.5382091908958,0,2,1,1
900,557,rsellers@example.net,2024-08-12 22:32:07.882967,5,669.1874899682831,1,3,3,2
901,682,ylopez@example.com,2023-05-11 15:52:35.515438,3,290.3746245675917,0,0,0,1
902,700, brandonalvarez@.COM,2024-08-23 10:38:43.051032,5,542.0852199071713,2,3,1,3
903,405,mwoods@example.com,2024-08-10 17:04:47.900607,5,518.2241856508292,0,3,4,1
904,605,john54@example.org,2024-11-17 22:45:23.856413,6,583.9062515075916,0,3,3,2
905,802, natalie60@.COM,2024-02-09 20:35:25.980847,4,410.14276757121206,1,2,3,1
906,282,kstout@example.net,2023-04-28 11:23:26.464659,3,286.99125512834587,1,0,2,0
907,46,ntucker,2024-06-07 09:23:12.852116,2,229.38830031823537,1,0,1,0
908,275,wwebster@example.net,2023-03-12 00:38:45.355834,3,223.7911949852836,1,1,3,0
909,67,@smith.com,2023-12-07 23:32:06.266052,1,96.92089063836046,1,0,1,0
910,873,@campbell.org,2023-04-29 11:57:17.549310,3,254.24208997925788,1,1,3,0
911,311,@brooks.com,2023-11-03 07:20:03.646682,4,459.7797771603759,3,1,2,0
912,535,raylauren@LOPEZ.COM,2023-05-15 04:30:38.542894,2,330.13925892233874,0,1,0,1
913,894,jcox@example.com,2023-12-19 13:44:33.217045,2,254.10343725922706,0,1,2,0
914,632,osbornjames@example.net,2024-06-04 09:51:24.279283,5,455.9476273269432,2,2,3,2
915,681,@burns-guerrero.com,2023-12-09 19:44:01.089742,7,941.5700519725585,3,2,5,2
916,628,tanyafoster@.byrd.com,2023-06-06 19:04:52.661536,6,621.2422857249877,5,1,2,3
917,616, christopher38@haynes-watson.com ,2024-10-19 13:57:31.227985,5,550.6575016524915,1,2,2,1
918,964,regina78@example.org,2023-09-06 21:24:32.423383,3,337.6009326378867,0,0,3,0
919,996,ihansen@example.net,2023-12-31 07:49:20.974411,4,459.472620051421,0,2,1,3
920,174,@sandoval.info,2024-04-27 08:22:20.590555,2,159.19454356144075,0,0,1,1
921,215, alyssa42@sloan-raymond.com ,2023-06-04 18:24:47.978340,5,456.6741232486239,3,0,3,1
922,410, hebertmatthew@hays-daniels.info ,2023-09-29 00:24:54.429162,3,297.8170623406438,1,0,2,0
923,562,melissa86@DONALDSON.INFO,2023-01-29 15:58:43.656762,2,290.3179962821106,0,2,0,2
924,172,manuel12@JENKINS-SIMPSON.BIZ,2024-02-19 10:46:40.626585,3,292.16247274608804,1,2,2,0
925,864,ashleyknight@example.org,2023-07-16 17:37:14.891575,7,566.9235143828978,1,2,4,1
926,716,@york-stevens.com,2023-05-15 14:03:49.955018,2,303.3523207760328,1,0,0,2
927,551,kennethkidd@example.com,2023-08-13 13:25:00.171898,6,539.4999902605223,0,3,3,1
928,252,lynchdiane@example.net,2023-01-22 14:11:28.205834,3,145.1356756777671,0,0,3,0
929,399, keith98@huang-foster.com ,2024-06-10 11:01:47.701947,2,239.68337903845529,1,0,0,1
930,144,tina34@example.org,2023-01-15 05:55:40.482721,4,320.71413323693855,0,1,2,2
931,153, chayes@.COM,2023-02-12 19:09:17.875538,4,677.2157272466638,2,0,2,2
932,420,robert87@.pham.org,2024-02-23 23:23:33.906790,7,315.7768253768762,0,6,1,4
933,785,xmoran,2023-11-06 16:02:39.326955,7,552.9302816671594,1,3,4,2
934,851,mcculloughlouis@example.com,2024-01-11 05:20:02.888074,5,567.589007162626,2,2,4,0
935,705,jenna62@SUAREZ.COM,2024-02-08 15:50:59.006167,1,94.08291880630891,0,0,0,1
936,670,andrew41@example.org,2024-04-01 13:23:54.149171,5,444.4938688024262,2,2,4,1
937,949,daustin@FRYE.COM,2024-05-29 01:19:53.129451,3,191.46867613724066,1,2,3,0
938,927,charlesnathan@example.com,2023-03-19 06:16:24.920613,3,213.29219031728132,1,1,1,2
939,745,ryan25@example.com,2023-09-15 08:56:52.860821,3,391.8681504615051,1,2,1,2
940,947,barbarasantos@.thompson.net,2024-12-13 09:20:50.256037,8,873.9971197825874,1,6,5,0
941,475,jamesfox@example.com,2023-10-03 03:02:53.114777,1,24.976614360849112,0,1,1,0
942,18,ithomas@mcgee.com ,2024-01-24 01:57:59.580757,2,189.18499271587507,0,1,1,1
943,934,nguyenchloe@example.com,2023-03-15 01:20:10.563563,5,567.5099653822675,1,3,2,3
944,755,@hunt.com,2024-06-03 16:19:57.838112,3,383.4006272896262,0,0,1,1
945,138, fmcguire@walker-holt.com ,2023-11-07 03:43:28.446703,3,359.57283822376684,0,0,2,1
946,74,kimberly63@example.com,2023-05-02 10:32:22.320462,1,112.80399393330104,0,1,0,0
947,917,bmosley,2024-06-26 07:05:48.729311,8,940.9400246408093,1,2,3,4
948,104,taylorjesse@example.net,2024-08-29 07:19:19.281048,7,541.3556635962522,0,3,4,3
949,468,gutierrezmegan@example.org,2024-08-04 00:09:51.876281,5,542.696935607133,1,3,3,2
950,483,rachelschwartz@example.net,2023-07-26 08:26:24.014242,5,409.1343883945475,2,2,4,1
951,656,fconner@example.net,2024-12-18 03:35:21.631940,3,204.74298545335648,1,0,2,1
952,932,@wolfe.com,2023-05-27 22:26:36.601716,3,520.1648538602278,0,0,1,2
953,643,anthonycochran@example.com,2023-02-15 04:39:33.949998,1,111.88805822974464,0,1,0,0
954,180,scantu@example.net,2024-07-27 07:27:28.484776,3,222.34233739714057,2,1,3,0
955,841,spencerangela,2024-02-22 16:05:37.095566,4,446.18528350969785,0,1,3,0
956,584,pcruz@example.com,2024-11-04 01:56:49.396157,4,418.1647312145214,0,1,2,2
957,991,nathandavis@example.org,2024-06-01 06:29:51.221919,4,293.9943194239456,0,2,1,1
958,878,sandra86@example.net,2023-11-24 10:34:41.201951,3,301.78132346760447,2,0,3,0
959,134,frogers@example.com,2023-02-16 17:52:33.317485,5,644.4038120065572,2,0,2,3
960,788,lydianewton@RODRIGUEZ-CARR.COM,2024-03-23 10:02:02.125563,3,415.2314445707575,0,3,0,1
961,407,robertmonroe@example.org,2023-04-07 03:23:01.470005,4,387.60668370762016,2,0,2,0
962,521, rodriguezjohn@kelly.biz ,2024-04-16 13:52:19.048146,2,303.6010815447306,0,1,1,1
963,701,PENNY05@collins-cameron.com,2024-03-13 14:04:18.110083,4,520.553475617445,0,0,2,1
964,963,brittanybryant@FIELDS.NET,2023-10-13 12:30:51.122326,7,691.7647518183455,2,3,4,3
965,954, lgutierrez@martinez.com ,2024-11-10 21:43:06.714606,5,484.9828054189676,2,2,3,2
966,393,vbarr,2024-05-29 09:24:17.399810,4,384.43360624960775,2,1,3,0
967,187,xhall@example.com,2023-08-29 04:29:48.683228,8,803.9070438566004,2,2,4,3
968,315, jason28@lynch.com ,2024-11-18 14:45:26.663647,4,507.0680101122728,1,1,2,1
969,208,khill@example.net,2023-01-16 22:13:52.783875,3,369.3438755656647,1,1,2,1
970,36,briannasmith@example.net,2023-06-08 08:57:42.819036,2,163.16107639558348,0,1,1,1
971,517,ttaylor@example.org,2025-01-05 15:13:35.510445,4,493.7198543568279,2,1,1,2
972,401,jamesryan@.horton.org,2023-12-05 00:45:12.894721,9,767.0468732487534,5,1,2,5
973,89,yleon@example.net,2024-11-13 10:13:44.866938,3,222.66338943019332,0,1,2,1
974,422,starkdaniel@example.net,2023-04-26 12:46:01.256517,3,256.2789405319849,1,2,1,1
